#loc_id;name;lat;lon;plz;adresse
130843;;48.8;125.166.667;94339;
130844;;487.833.333;125.833.333;94339;
130845;;487.666.667;Dez 55;94339;
130846;;487.666.667;Dez 45;94339;
130847;;487.666.667;125.333.333;94339;
130848;;487.833.333;124.666.667;94339;
130849;;49.1;Dez 65;94359;
130850;;49.1;126.666.667;94359;
130851;;490.833.333;126.833.333;94359;
130852;;49.1;126.333.333;94359;
130853;;490.833.333;126.666.667;94359;
130854;;490.833.333;Dez 65;94359;
130855;;490.833.333;Dez 65;94359;
130856;;49.1;126.333.333;94359;
130857;;487.833.333;121.833.333;84066;
130858;;487.666.667;12. Feb;84066;
130859;;488.166.667;122.333.333;84066;
130860;;487.833.333;122.666.667;84066;
130861;;487.833.333;121.666.667;84066;
130864;;48.8;12. Feb;84066;
130862;;48.75;121.833.333;84066;
130863;;48.8;122.166.667;84066;
130865;;487.833.333;Dez 25;84066;
130866;;487.833.333;121.666.667;84066;
130867;;487.666.667;Dez 25;84066;
130868;;487.333.333;Dez 25;84066;
130869;;487.833.333;121.666.667;84066;
130870;;487.833.333;121.333.333;84066;
130871;;48.75;122.166.667;84066;
130872;;487.666.667;122.333.333;84066;
130873;;487.833.333;Dez 25;84066;
130874;;487.833.333;122.833.333;84066;
130875;;487.666.667;12. Feb;84066;
130876;;48.75;122.666.667;84066;
130877;;487.833.333;121.833.333;84066;
130878;;488.333.333;Dez 25;84066;
130879;;487.666.667;122.333.333;84066;
130880;;488.666.667;128.333.333;94553;
130881;;48.865.149;12.813.636;94553;
130882;;48.85;12. Aug;94553;
130883;;48.85;12. Aug;94553;
130884;;488.333.333;12. Aug;94553;
130885;;488.666.667;128.333.333;94553;
130886;;488.666.667;12. Aug;94553;
130887;;488.333.333;128.166.667;94553;
130888;;48.85;12. Aug;94553;
130889;;488.333.333;12. Aug;94553;
130890;;48.85;128.333.333;94553;
130891;;489.166.667;127.833.333;94360;
130892;;489.666.667;126.833.333;94360;
130893;;489.666.667;126.833.333;94360;
130894;;489.666.667;126.666.667;94360;
130895;;489.666.667;12. Jul;94360;
130896;;489.666.667;126.666.667;94360;
130897;;489.666.667;Dez 65;94360;
130898;;489.833.333;127.666.667;94362;
130899;;489.833.333;Dez 75;94362;
130900;;489.666.667;127.666.667;94362;
130901;;49;127.333.333;94362;
130902;;489.833.333;127.166.667;94362;
130903;;489.833.333;127.666.667;94362;
130904;;489.666.667;12. Aug;94362;
130905;;489.833.333;127.333.333;94362;
130906;;49;Dez 75;94362;
130907;;489.666.667;Dez 75;94362;
130908;;49;Dez 75;94362;
130909;;489.666.667;Dez 75;94362;
130910;;489.666.667;127.666.667;94362;
130911;;489.833.333;127.333.333;94362;
130912;;489.666.667;127.833.333;94362;
130913;;489.833.333;127.333.333;94362;
130914;;48.85;12. Aug;94559;
130915;;48.85;127.833.333;94559;
130916;;488.666.667;127.833.333;94559;
130917;;488.833.333;128.333.333;94559;
130918;;488.833.333;128.333.333;94559;
130919;;488.833.333;Dez 85;94559;
130920;;48.9;12. Aug;94559;
130921;;48.85;127.666.667;94559;
130922;;488.666.667;128.166.667;94559;
130923;;488.833.333;12. Aug;94559;
130924;;488.833.333;127.833.333;94559;
130925;;488.833.333;128.166.667;94559;
130926;;48.85;127.666.667;94559;
130927;;488.833.333;127.833.333;94559;
130928;;487.833.333;12. Jul;94363;
130929;;487.833.333;12. Jul;94363;
130930;;48.8;127.333.333;94363;
130931;;487.666.667;126.666.667;94363;
130932;;48.75;126.666.667;94363;
130933;;48.75;126.166.667;94363;
130934;;48.8;126.333.333;94363;
130935;;487.833.333;127.166.667;94363;
130936;;48.8;126.666.667;94363;
130937;;487.833.333;Dez 65;94363;
130938;;48.8;Dez 65;94363;
130939;;487.833.333;126.166.667;94363;
130940;;487.833.333;127.166.667;94363;
130941;;48.75;126.333.333;94363;
130942;;48.75;Dez 65;94363;
130943;;48.8;12. Jun;94363;
130944;;48.8;Dez 65;94363;
130945;;487.666.667;126.166.667;94363;
130946;;48.8;Dez 65;94363;
130947;;487.666.667;Dez 65;94363;
130948;;48.8;126.666.667;94363;
130949;;488.166.667;Dez 65;94363;
130950;;489.333.333;125.666.667;94365;
130951;;489.166.667;12. Jun;94365;
130952;;489.166.667;126.166.667;94365;
130953;;48.95;128.166.667;94366;
130954;;48.95;12. Aug;94366;
130955;;489.333.333;128.166.667;94366;
130956;;48.95;12. Aug;94366;
130957;;486.166.667;13. Mai;94366;
130958;;48.85;124.333.333;94368;
130959;;488.666.667;Dez 45;94368;
130960;;488.833.333;Dez 45;94368;
130961;;488.833.333;Dez 45;94369;
130962;;48.9;Dez 45;94369;
130963;;48.9;124.666.667;94369;
130964;;488.833.333;124.666.667;94369;
130965;;49.080.306;12.770.589;94371;
130966;;49.1;Dez 75;94371;
130967;;490.833.333;127.666.667;94371;
130968;;49.05;127.833.333;94371;
130969;;491.166.667;127.333.333;94371;
130970;;49.1;127.333.333;94371;
130971;;49.1;127.666.667;94371;
130972;;49.1;127.666.667;94371;
130973;;490.666.667;127.666.667;94371;
130974;;49.05;127.833.333;94371;
130975;;49.1;127.833.333;94371;
130976;;49.1;127.666.667;94371;
130977;;491.166.667;127.333.333;94371;
130978;;490.833.333;127.833.333;94371;
130979;;490.666.667;12. Aug;94371;
130980;;491.166.667;127.833.333;94371;
130981;;490.833.333;Dez 75;94371;
130982;;490.833.333;Dez 75;94371;
130983;;490.833.333;127.666.667;94371;
130984;;490.666.667;127.833.333;94371;
130985;;49.1;127.333.333;94371;
130986;;490.833.333;127.833.333;94371;
130987;;490.666.667;127.666.667;94371;
130988;;49.1;127.333.333;94371;
130989;;490.666.667;Dez 75;94371;
130990;;490.166.667;126.333.333;94372;
130991;;490.166.667;126.166.667;94372;
130992;;49.05;Dez 65;94372;
130993;;490.166.667;126.666.667;94372;
130994;;490.333.333;126.333.333;94372;
130995;;490.333.333;126.333.333;94372;
130996;;490.333.333;126.666.667;94372;
130997;;49.05;12. Jun;94372;
130998;;49.05;126.166.667;94372;
130999;;49.05;126.166.667;94372;
131000;;49.05;126.166.667;94372;
131001;;490.333.333;126.666.667;94372;
131002;;490.333.333;126.166.667;94372;
131003;;490.666.667;12. Jun;94372;
131004;;490.333.333;126.666.667;94372;
131005;;48.8;125.666.667;94330;
131006;;488.166.667;126.166.667;94330;
131007;;488.166.667;12. Jun;94330;
131008;;48.8;125.833.333;94330;
131009;;48.8;125.833.333;94330;
131010;;48.8;125.666.667;94330;
131011;;488.166.667;125.833.333;94330;
131012;;488.166.667;125.666.667;94330;
131013;;490.166.667;12. Aug;94379;
131014;;489.833.333;128.333.333;94379;
131015;;490.166.667;12. Aug;94379;
131016;;490.333.333;12. Aug;94379;
131017;;49.05;12. Aug;94379;
131018;;490.166.667;127.833.333;94379;
131019;;489.833.333;12. Aug;94379;
131020;;489.833.333;Dez 85;94379;
131021;;49;128.166.667;94379;
131022;;4.903.445;12.780.265;94379;
131023;;48.9;128.333.333;94374;
131024;;48.95;128.166.667;94374;
131025;;48.9;Dez 85;94374;
131026;;489.333.333;128.333.333;94374;
131027;;489.166.667;128.166.667;94374;
131028;;489.166.667;12. Aug;94374;
131029;;48.95;Dez 85;94374;
131030;;48.9;128.333.333;94374;
131031;;489.333.333;128.166.667;94374;
131032;;48.85;130.166.667;94374;
131033;;489.333.333;Dez 85;94374;
131034;;489.333.333;128.666.667;94374;
131035;;48.9;128.166.667;94374;
131036;;489.166.667;128.166.667;94374;
131037;;489.166.667;12. Aug;94374;
131038;;489.166.667;128.166.667;94374;
131039;;489.166.667;128.666.667;94374;
131040;;489.166.667;128.166.667;94374;
131041;;489.166.667;128.333.333;94374;
131042;;489.166.667;Dez 85;94374;
131043;;490.833.333;126.166.667;94375;
131044;;490.666.667;126.666.667;94375;
131045;;489.833.333;124.833.333;94375;
131046;;490.666.667;126.333.333;94375;
131047;;490.666.667;126.666.667;94375;
131048;;490.666.667;Dez 65;94375;
131049;;490.666.667;126.166.667;94375;
131050;;49.05;126.666.667;94375;
131051;;490.833.333;Dez 65;94375;
131052;;48.95;126.333.333;94377;
131053;;489.666.667;12. Jun;94377;
131054;;48.9;127.666.667;94377;
131055;;48.95;125.666.667;94377;
131056;;48.95;126.166.667;94377;
131057;;489.666.667;126.333.333;94377;
131058;;488.166.667;Dez 75;94342;
131059;;488.166.667;12. Jul;94342;
131060;;488.166.667;Dez 75;94342;
131061;;488.333.333;126.833.333;94342;
131062;;488.166.667;127.166.667;94342;
131063;;48.85;126.833.333;94342;
131064;;48.8;Dez 75;94342;
131065;;48.8;127.333.333;94342;
131066;;488.333.333;127.166.667;94342;
131067;;48.8;127.333.333;94342;
131068;;490.166.667;Dez 55;94344;
131069;;490.333.333;125.333.333;94344;
131070;;49.1;12. Jun;94344;
131071;;490.666.667;Dez 55;94344;
131072;;490.166.667;125.333.333;94344;
131073;;49.05;125.833.333;94344;
131074;;49;125.666.667;94344;
131075;;49.05;125.666.667;94344;
131076;;490.833.333;Dez 55;94344;
131077;;490.166.667;Dez 55;94344;
131078;;49.05;125.666.667;94344;
131079;;49.05;124.833.333;94344;
131080;;49.05;12. Mai;94344;
131081;;49.05;12. Jun;94344;
131082;;490.333.333;12. Jun;94344;
131083;;49.05;Dez 55;94344;
131084;;490.333.333;124.833.333;94344;
131085;;490.333.333;12. Mai;94344;
131086;;490.333.333;125.333.333;94344;
131087;;489.833.333;Dez 55;94344;
131088;;490.166.667;125.166.667;94344;
131089;;49.05;125.833.333;94344;
131090;;490.166.667;125.666.667;94344;
131091;;490.333.333;Dez 55;94344;
131092;;490.333.333;125.333.333;94344;
131093;;490.833.333;12. Jun;94344;
131094;;490.833.333;125.833.333;94344;
131095;;490.666.667;12. Jun;94344;
131096;;48.940.538;12.760.742;94336;
131097;;48.95;127.833.333;94336;
131098;;489.333.333;Dez 75;94336;
131099;;48.95;Dez 75;94336;
131100;;486.166.667;124.666.667;84130;
131101;;486.333.333;12. Mai;84130;
131102;;48.6;124.833.333;84130;
131103;;486.333.333;Dez 45;84130;
131104;;485.833.333;124.666.667;84130;
131105;;48.6;12. Mai;84130;
131106;;486.166.667;12. Mai;84130;
131107;;485.833.333;124.666.667;84130;
131108;;485.833.333;124.833.333;84130;
131109;;48.6;124.666.667;84130;
131110;;486.333.333;Dez 45;84130;
131111;;486.166.667;124.666.667;84130;
131112;;48.6;124.833.333;84130;
131113;;485.833.333;124.833.333;84130;
131114;;486.333.333;128.333.333;94428;
131115;;486.166.667;128.666.667;94428;
131116;;486.166.667;12. Aug;94428;
131117;;486.166.667;127.666.667;94428;
131118;;486.333.333;128.833.333;94428;
131119;;48.65;Dez 85;94428;
131120;;486.333.333;12. Sep;94428;
131121;;486.333.333;Dez 85;94428;
131122;;48.65;129.166.667;94428;
131123;;486.333.333;12. Sep;94428;
131124;;486.333.333;127.833.333;94428;
131125;;486.666.667;Dez 85;94428;
131126;;486.166.667;128.833.333;94428;
131127;;48.65;Dez 95;94428;
131128;;486.666.667;12. Aug;94428;
131129;;48.65;12. Sep;94428;
131130;;486.166.667;Dez 85;94428;
131131;;48.65;128.833.333;94428;
131132;;486.166.667;128.333.333;94428;
131133;;486.166.667;Dez 95;94428;
131134;;48.65;12. Aug;94428;
131135;;486.166.667;127.666.667;94428;
131136;;48.65;129.166.667;94428;
131137;;486.166.667;128.333.333;94428;
131138;;486.166.667;12. Aug;94428;
131139;;486.166.667;128.833.333;94428;
131140;;48.65;128.833.333;94428;
131141;;486.333.333;129.333.333;94428;
131142;;486.333.333;128.166.667;94428;
131143;;486.333.333;127.666.667;94428;
131144;;486.333.333;129.333.333;94428;
131145;;48.65;127.833.333;94428;
131146;;486.333.333;127.833.333;94428;
131147;;48.65;128.666.667;94428;
131148;;486.166.667;Dez 85;94428;
131149;;48.65;Dez 85;94428;
131150;;48.65;128.833.333;94428;
131151;;48.6;128.333.333;94428;
131152;;486.166.667;Dez 85;94428;
131153;;485.666.667;134.666.667;94428;
131154;;48.65;128.166.667;94428;
131155;;48.6;128.666.667;94428;
131156;;486.166.667;128.333.333;94428;
131157;;486.833.333;128.333.333;94428;
131158;;486.666.667;128.166.667;94428;
131159;;48.65;12. Sep;94428;
131160;;485.333.333;Dez 55;84160;
131161;;485.333.333;125.166.667;84160;
131162;;48.55;127.833.333;84160;
131163;;48.5;125.166.667;84160;
131164;;48.55;125.333.333;84160;
131165;;485.166.667;125.166.667;84160;
131166;;48.530.558;12.536.604;84160;
131167;;48.55;125.166.667;84160;
131168;;48.5;125.333.333;84160;
131169;;484.833.333;Dez 55;84160;
131170;;48.5;125.333.333;84160;
131171;;485.333.333;12. Mai;84160;
131172;;486.166.667;Dez 55;84177;
131173;;486.166.667;125.166.667;84177;
131175;;48.65;125.333.333;84177;
131174;;48.65;125.333.333;84177;
131176;;486.333.333;125.666.667;84177;
131177;;486.166.667;Dez 55;84177;
131178;;48.6;125.166.667;84177;
131179;;486.166.667;125.333.333;84177;
131180;;48.6;125.166.667;84177;
131181;;48.6;127.333.333;94405;
131182;;486.333.333;127.166.667;94405;
131183;;486.666.667;Dez 75;94405;
131184;;48.65;12. Jul;94405;
131185;;486.666.667;127.833.333;94405;
131186;;486.666.667;127.666.667;94405;
131187;;48.7;127.666.667;94405;
131188;;486.833.333;Dez 75;94405;
131189;;486.333.333;126.833.333;94405;
131190;;486.833.333;126.833.333;94405;
131191;;486.166.667;127.166.667;94405;
131192;;48.65;127.333.333;94405;
131193;;48.7;12. Jul;;
131194;;48.65;126.833.333;94405;
131195;;486.833.333;127.333.333;94405;
131196;;48.65;126.666.667;94405;
131197;;486.833.333;127.833.333;94405;
131198;;486.333.333;Dez 75;94405;
131199;;486.166.667;12. Jul;94405;
131200;;48.65;127.666.667;94405;
131201;;486.166.667;127.333.333;94405;
131202;;486.666.667;127.833.333;94405;
131203;;486.666.667;127.166.667;94405;
131204;;486.333.333;126.833.333;94405;
131205;;486.666.667;Dez 65;94405;
131206;;486.333.333;126.833.333;94405;
131207;;486.333.333;Dez 75;94405;
131208;;486.333.333;Dez 65;94405;
131209;;48.65;12. Jul;94405;
131210;;486.666.667;126.833.333;;
131211;;486.833.333;127.666.667;94405;
131212;;486.666.667;126.666.667;94405;
131213;;486.166.667;124.333.333;84180;
131214;;486.166.667;124.166.667;84180;
131215;;486.333.333;124.833.333;84180;
131216;;485.833.333;124.166.667;84180;
131217;;486.166.667;124.333.333;84180;
131218;;48.6;Dez 45;84180;
131219;;485.666.667;Dez 45;84180;
131220;;48.6;124.666.667;84180;
131221;;48.55;124.166.667;84180;
131222;;48.6;Dez 45;84180;
131223;;485.833.333;124.166.667;84180;
131224;;48.6;124.166.667;84180;
131225;;485.666.667;124.666.667;84180;
131226;;48.55;124.166.667;84180;
131227;;48.6;124.333.333;84180;
131228;;48.55;124.166.667;84180;
131229;;485.833.333;124.333.333;84180;
131230;;48.65;126.166.667;94437;
131231;;486.333.333;126.333.333;94437;
131232;;486.333.333;126.333.333;94437;
131233;;486.333.333;126.166.667;94437;
131234;;486.333.333;125.833.333;94437;
131235;;486.333.333;12. Jun;94437;
131236;;48.6;12. Jun;94437;
131238;;486.666.667;12. Jun;94437;
131237;;48.65;12. Jun;94437;
131239;;48.65;125.666.667;94437;
131240;;486.666.667;125.666.667;94437;
131241;;48.6;126.166.667;94437;
131242;;486.333.333;125.666.667;94437;
131243;;485.666.667;125.333.333;84163;
131244;;48.55;125.833.333;84163;
131245;;485.833.333;125.666.667;84163;
131246;;485.833.333;12. Jun;84163;
131247;;485.666.667;12. Mai;84163;
131248;;485.666.667;124.833.333;84163;
131249;;485.333.333;125.666.667;84163;
131250;;485.166.667;125.666.667;84163;
131251;;48.55;125.666.667;84163;
131252;;485.666.667;125.166.667;84163;
131253;;485.666.667;Dez 55;84163;
131254;;485.666.667;125.333.333;84163;
131255;;485.666.667;125.166.667;84163;
131256;;485.333.333;125.833.333;84163;
131257;;48.55;125.666.667;84163;
131258;;485.666.667;125.833.333;84163;
131259;;485.833.333;125.833.333;84163;
131260;;485.333.333;125.666.667;84163;
131261;;485.833.333;125.833.333;84163;
131262;;485.666.667;12. Jun;84163;
131263;;485.833.333;125.166.667;84163;
131264;;485.833.333;125.833.333;84163;
131265;;487.333.333;124.666.667;84152;
131266;;487.333.333;Dez 45;84152;
131267;;487.166.667;124.333.333;84152;
131268;;487.166.667;123.333.333;84152;
131269;;487.666.667;124.166.667;84152;
131270;;487.166.667;Dez 35;84152;
131272;;487.166.667;124.166.667;84152;
131271;;487.166.667;124.166.667;84152;
131273;;48.75;124.833.333;84152;
131274;;48.75;124.333.333;84152;
131275;;487.333.333;124.166.667;84152;
131276;;487.666.667;124.166.667;84152;
131277;;48.75;124.166.667;84152;
131278;;487.166.667;Dez 45;84152;
131279;;48.7;123.666.667;84152;
131280;;487.333.333;12. Mai;84152;
131281;;487.166.667;124.666.667;84152;
131282;;48.7;Dez 35;84152;
131283;;487.166.667;124.833.333;84152;
131284;;487.166.667;124.833.333;84152;
131285;;486.833.333;12. Apr;84152;
131286;;487.333.333;123.666.667;84152;
131287;;48.7;Dez 35;84152;
131288;;48.75;12. Mai;84152;
131289;;48.75;124.666.667;84152;
131290;;487.333.333;12. Apr;84152;
131291;;48.75;12. Mai;84152;
131292;;487.166.667;124.166.667;84152;
131293;;487.333.333;12. Mai;84152;
131294;;487.166.667;123.833.333;84152;
131295;;487.333.333;124.333.333;84152;
131296;;48.7;124.666.667;;
131297;;487.333.333;124.666.667;84152;
131298;;487.166.667;123.666.667;84152;
131299;;487.333.333;125.166.667;84152;
131300;;487.333.333;124.333.333;84152;
131301;;487.166.667;124.333.333;84152;
131302;;487.333.333;12. Mai;84152;
131303;;48.7;124.166.667;84164;
131304;;486.833.333;124.333.333;84164;
131305;;486.666.667;Dez 45;84164;
131306;;486.833.333;124.833.333;84164;
131307;;48.7;Dez 55;84164;
131308;;48.7;125.166.667;84164;
131309;;48.7;125.333.333;84164;
131310;;487.166.667;125.333.333;84164;
131311;;486.833.333;Dez 45;84164;
131312;;486.833.333;12. Mai;84164;
131313;;486.833.333;Dez 45;84164;
131314;;486.833.333;125.166.667;84164;
131315;;487.166.667;125.333.333;84164;
131316;;486.666.667;124.166.667;84164;
131317;;48.7;12. Mai;84164;
131318;;487.166.667;125.333.333;84164;
131319;;486.833.333;124.666.667;84164;
131320;;486.833.333;125.166.667;84164;
131321;;486.833.333;125.666.667;84164;
131322;;486.666.667;124.833.333;84164;
131323;;487.333.333;125.333.333;84164;
131324;;486.666.667;124.666.667;84164;
131325;;486.833.333;124.666.667;84164;
131326;;48.7;124.666.667;84164;
131327;;486.833.333;124.833.333;84164;
131328;;48.6;123.666.667;84183;
131329;;486.166.667;12. Apr;84183;
131330;;48.65;12. Mai;84183;
131331;;485.833.333;Dez 35;84183;
131332;;486.333.333;123.833.333;84183;
131334;;486.333.333;12. Apr;84183;
131333;;486.166.667;123.833.333;84183;
131335;;485.833.333;123.833.333;84183;
131336;;485.833.333;123.833.333;84183;
131337;;486.166.667;12. Apr;84183;
131338;;48.6;12. Apr;84183;
131339;;485.666.667;12. Apr;84183;
131340;;487.166.667;12. Jun;94431;
131341;;487.166.667;126.833.333;94431;
131342;;486.666.667;126.333.333;94431;
131343;;487.333.333;126.666.667;94431;
131344;;48.7;12. Jun;94431;
131345;;486.833.333;Dez 65;94431;
131346;;48.7;125.833.333;94431;
131347;;487.333.333;Dez 65;94431;
131348;;487.000.568;125.666.696;94431;
131349;;487.166.667;Dez 65;94431;
131350;;487.333.333;Dez 65;94431;
131351;;48.7;Dez 65;94431;
131352;;487.333.333;Dez 55;94431;
131353;;48.7;Dez 65;94431;
131354;;487.333.333;125.666.667;94431;
131355;;48.75;126.666.667;94431;
131356;;487.166.667;125.666.667;94431;
131357;;487.166.667;126.333.333;94431;
131358;;487.166.667;126.333.333;94431;
131359;;487.166.667;126.166.667;94431;
131360;;48.6;Dez 65;94419;
131361;;486.166.667;125.666.667;94419;
131362;;485.833.333;12. Jun;94419;
131363;;48.6;126.333.333;94419;
131364;;485.333.333;126.166.667;94419;
131365;;48.605.018;12.643.683;94419;
131366;;485.166.667;126.333.333;94419;
131367;;48.6;125.333.333;94419;
131368;;485.833.333;126.166.667;94419;
131369;;485.333.333;126.166.667;94419;
131370;;486.166.667;125.833.333;94419;
131371;;485.333.333;12. Jun;94419;
131372;;48.6;126.333.333;94419;
131373;;48.6;125.833.333;94419;
131374;;48.6;Dez 65;94419;
131375;;485.166.667;Dez 65;94419;
131376;;485.666.667;126.833.333;94419;
131377;;485.333.333;Dez 65;94419;
131379;;485.833.333;126.333.333;94419;
131378;;48.55;126.666.667;94419;
131380;;48.55;Dez 65;94419;
131381;;485.833.333;125.666.667;94419;
131382;;48.6;127.166.667;94419;
131383;;48.555.321;12.625.875;94419;
131384;;48.6;12. Jul;94419;
131385;;485.833.333;126.333.333;94419;
131386;;48.6;Dez 55;94419;
131387;;485.833.333;126.666.667;94419;
131388;;48.55;126.166.667;94419;
131389;;48.6;126.666.667;94419;
131390;;48.55;126.333.333;94419;
131391;;485.166.667;126.666.667;94419;
